"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"32PT7WK7DOVLDRSKI6LS58X6ZQS3DC","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:55 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:55 PDT 2019","","","3NPFYT4IZFK2RT7IUOYP7TLW7UXXG8","A3EBUTQR75WWH5","Submitted","Tue Jul 02 21:57:27 PDT 2019","Tue Jul 02 21:57:56 PDT 2019","Wed Jul 10 21:57:56 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","chips.jpg","cereal.jpg","beverage.jpg","Middle"
"3SA4EMRVJXIYLWWD4SU434GOAXBP0H","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3XLBSAQ9Z7S83VWW23IGY1OEGRE7ZE","A162CO8K267FU8","Submitted","Tue Jul 02 22:00:27 PDT 2019","Tue Jul 02 22:00:32 PDT 2019","Wed Jul 10 22:00:32 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","frozen_snack.png","noodles.jpg","beverage.jpg","Middle"
"3VDI8GSXAH9AQ88HWDHW2A8ES408GJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:51 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:51 PDT 2019","","","3OHYZ19UGFLENTGN7XJJSUJ0XVFOAI","A3CLJU5MOOLA5L","Submitted","Tue Jul 02 21:58:15 PDT 2019","Tue Jul 02 21:58:28 PDT 2019","Wed Jul 10 21:58:28 PDT 2019","","","","13","100% (11/11)","0% (0/0)","0% (0/0)","carrot.jpeg","noodles.jpg","carrot.jpeg","fruit.jpg","Middle"
"3HRWUH63QWIXDI61LJNOGA7KRQL5NM","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3EQHHY4HQV8TPAN8OIFUFAUCEVP5G8","A167GKZSRIYRC1","Submitted","Tue Jul 02 22:00:17 PDT 2019","Tue Jul 02 22:11:48 PDT 2019","Wed Jul 10 22:11:48 PDT 2019","","","","691","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","frozen_snack.png","cereal.jpg","chips.jpg","Bottom"
"3R0WOCG21OP5CL53XQHTSHN6C3CDUU","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3U5JL4WY5NPMFDEYZNWOY4OTHPO4XS","A3DTPGXKABAFEJ","Submitted","Tue Jul 02 21:56:50 PDT 2019","Tue Jul 02 21:57:02 PDT 2019","Wed Jul 10 21:57:02 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","carrot.jpeg","fruit.jpg","frozen_snack.png","Middle"
"3NFWQRSHVGUJ5NI44RN2C2P0F8DGF8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:55 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:55 PDT 2019","","","31EUONYN2YJYFHJLISAFOHXDI5GOVJ","A1823B3S2PJMGQ","Submitted","Tue Jul 02 21:58:35 PDT 2019","Tue Jul 02 21:58:45 PDT 2019","Wed Jul 10 21:58:45 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","beverage.jpg","cereal.jpg","onions.jpg","Middle"
"3QHITW7OYQPFMLVAW76MSFIBOF9AQK","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3WETL7AQWWOSVYBKT38AWG53AQL35Z","A24G7YNW9XO63D","Submitted","Tue Jul 02 22:01:28 PDT 2019","Tue Jul 02 22:10:00 PDT 2019","Wed Jul 10 22:10:00 PDT 2019","","","","512","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","chips.jpg","carrot.jpeg","dessert.jpg","Middle"
"3D42WVSDHABJRE34YX98J2W4K43FY5","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","33C7UALJVOEF8DG74X1UK70XEW681C","A3S2L2CASSHBA7","Submitted","Tue Jul 02 21:59:04 PDT 2019","Tue Jul 02 21:59:19 PDT 2019","Wed Jul 10 21:59:19 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","fruit.jpg","noodles.jpg","frozen_snack.png","Top"
"30UZJB2POJSQ9EDR30397W9EM9U354","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3NAPMVF0ZZVIXKTKDW92BQE7VID724","A34DIKYKLRRSIT","Submitted","Tue Jul 02 21:56:32 PDT 2019","Tue Jul 02 21:56:44 PDT 2019","Wed Jul 10 21:56:44 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","dessert.jpg","beverage.jpg","carrot.jpeg","Bottom"
"3K8CQCU3KGHRQ1LLHKAX6AKXBNOWNT","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:55 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:55 PDT 2019","","","304SM51WA6KY4VD8KS0O7AD7C23BSX","A18DDY93UYIBVD","Submitted","Tue Jul 02 21:56:29 PDT 2019","Tue Jul 02 21:56:59 PDT 2019","Wed Jul 10 21:56:59 PDT 2019","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","beverage.jpg","cereal.jpg","onions.jpg","Middle"
"34HEO7RUG8AFYMAA9MVMX5SGK1BARL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3JW0YLFXRWWJZFSSZO6LRDTDSGHWWD","A1T4F8H7BISCSJ","Submitted","Tue Jul 02 21:58:11 PDT 2019","Tue Jul 02 22:05:39 PDT 2019","Wed Jul 10 22:05:39 PDT 2019","","","","448","100% (19/19)","0% (0/0)","0% (0/0)","beverage.jpg","frozen_snack.png","chips.jpg","vegemite.jpg","Bottom"
"3FTID4TN8NE5R6D0K8C6EF1OH0OYLS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:51 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:51 PDT 2019","","","3OXV7EAXLH6OE2BYYMIFOMJ36LU36D","A4TQSZDPARE7I","Submitted","Tue Jul 02 21:57:59 PDT 2019","Tue Jul 02 22:02:00 PDT 2019","Wed Jul 10 22:02:00 PDT 2019","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","frozen_snack.png","onions.jpg","fruit.jpg","Top"
"3P458N04Q3XAQF1I568ZG5V69U4X2X","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","3EWIJTFFVRNWAP5GLHJUYCD9K7ZE0F","A2WSCOFC152V1Q","Submitted","Tue Jul 02 22:00:40 PDT 2019","Tue Jul 02 22:00:44 PDT 2019","Wed Jul 10 22:00:44 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","beverage.jpg","frozen_snack.png","vegemite.jpg","Bottom"
"3538U0YQ1HAIBB6G9CGIT80RB383FN","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3OXV7EAXLH6OE2BYYMIFOMJ36LU63G","A1NJ6Q940T7HEB","Submitted","Tue Jul 02 21:58:16 PDT 2019","Tue Jul 02 21:58:22 PDT 2019","Wed Jul 10 21:58:22 PDT 2019","","","","6","100% (110/110)","0% (0/0)","0% (0/0)","noodles.jpg","noodles.jpg","chips.jpg","onions.jpg","Top"
"3XABXM4AJ3L13X2VZ9M8WOCGYR98QE","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:55 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:55 PDT 2019","","","3TXD01ZLD7XUY9K3UIL1EXPPN76U4P","A4TQSZDPARE7I","Submitted","Tue Jul 02 21:56:52 PDT 2019","Tue Jul 02 21:57:04 PDT 2019","Wed Jul 10 21:57:04 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","frozen_snack.png","carrot.jpeg","beverage.jpg","Middle"
"309D674SH11GBUQJX35N3LD02ITBCB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","323Q6SJS8LWZR3B8E0ALMMXQIPFFHZ","A3EBUTQR75WWH5","Submitted","Tue Jul 02 21:58:53 PDT 2019","Tue Jul 02 21:59:06 PDT 2019","Wed Jul 10 21:59:06 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","cereal.jpg","vegemite.jpg","noodles.jpg","Bottom"
"3CKVGCS3PILVYOC5W9YYY9LZXHI0S8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","36PW28KO42CSB23YDJGNNIPMTT9AE0","A8YXRUN7KL0FB","Submitted","Tue Jul 02 21:57:00 PDT 2019","Tue Jul 02 21:57:34 PDT 2019","Wed Jul 10 21:57:34 PDT 2019","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","fruit.jpg","noodles.jpg","frozen_snack.png","Middle"
"3AJA9FLWSEEX1EOZUFN5XE2GUL5IF2","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","3OB0CAO74K55RUS3JQ29B746O05YHF","A167GKZSRIYRC1","Submitted","Tue Jul 02 21:59:44 PDT 2019","Tue Jul 02 22:11:07 PDT 2019","Wed Jul 10 22:11:07 PDT 2019","","","","683","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","noodles.jpg","cereal.jpg","beverage.jpg","Middle"
"3MIVREZQVJELYY4W8YJBMTL7TR3KQ9","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3907X2AHF3L73QXK9I3JBC5SVCL2P8","A3M2CNQPGVQM93","Submitted","Tue Jul 02 22:03:44 PDT 2019","Tue Jul 02 22:08:24 PDT 2019","Wed Jul 10 22:08:24 PDT 2019","","","","280","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","frozen_snack.png","dessert.jpg","fruit.jpg","Middle"
"3GKAWYFRAR9SKGX7G4IZIB074MKDPY","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3PWWM24LHVEMXYY3N118PQA262J28M","A2BGJYU6SRMEGA","Submitted","Tue Jul 02 21:57:31 PDT 2019","Tue Jul 02 21:58:22 PDT 2019","Wed Jul 10 21:58:22 PDT 2019","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","frozen_snack.png","cereal.jpg","dessert.jpg","Top"
"371DNNCG46IEVDUNGDG31TN3IY88TS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:55 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:55 PDT 2019","","","37ZHEEHM6Z27I2P3HWN7U0JZ1WD73F","A2BGJYU6SRMEGA","Submitted","Tue Jul 02 21:56:32 PDT 2019","Tue Jul 02 21:57:10 PDT 2019","Wed Jul 10 21:57:10 PDT 2019","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","fruit.jpg","vegemite.jpg","chips.jpg","Bottom"
"388FBO7JZT9VF6GLWLSLR75DMVOYNU","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","34S9DKFK765X1QEEMOXMGR12ACDNYC","A1T4F8H7BISCSJ","Submitted","Tue Jul 02 21:58:02 PDT 2019","Tue Jul 02 22:00:05 PDT 2019","Wed Jul 10 22:00:05 PDT 2019","","","","123","100% (19/19)","0% (0/0)","0% (0/0)","dessert.jpg","frozen_snack.png","carrot.jpeg","beverage.jpg","Top"
"3OB6JN3A9S5G0NJZ6PLR6WNGEI0RMM","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","3LPW2N6LKWICUSO38N4BJPV3N335U7","A1UBGFVB3K899Y","Submitted","Tue Jul 02 21:58:09 PDT 2019","Tue Jul 02 21:58:19 PDT 2019","Wed Jul 10 21:58:19 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","fruit.jpg","noodles.jpg","cereal.jpg","Bottom"
"3VQTAXTYN51CXO7JJUQNXRZ69I0UB4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3B3WTRP3DEIMB3HDST7MPM5DQ8292J","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:58:27 PDT 2019","Tue Jul 02 21:58:34 PDT 2019","Wed Jul 10 21:58:34 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","cereal.jpg","fruit.jpg","carrot.jpeg","Bottom"
"31MCUE39BM2OPB2BKWM0BT03CI83GM","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3ZAZR5XV04YEFCRSTKQRENGSH23ZCX","A4TQSZDPARE7I","Submitted","Tue Jul 02 21:58:17 PDT 2019","Tue Jul 02 22:02:50 PDT 2019","Wed Jul 10 22:02:50 PDT 2019","","","","273","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","frozen_snack.png","onions.jpg","fruit.jpg","Top"
"382GHPVPHU78DV9RPVKZ2430MDZ34Z","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3018Q3ZVOL6HK683ZP0NMPO58IZARD","A3G5ZPURJ0XCBG","Submitted","Tue Jul 02 21:57:22 PDT 2019","Tue Jul 02 21:57:38 PDT 2019","Wed Jul 10 21:57:38 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","carrot.jpeg","fruit.jpg","frozen_snack.png","Bottom"
"3JY0Q5X05LMPJNEZFBTKUNPCGNDGG7","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","37W3JXSD69ONOKNSEPO9CAET3OHWYC","AWV0L438RDF8P","Submitted","Tue Jul 02 21:58:13 PDT 2019","Tue Jul 02 21:58:26 PDT 2019","Wed Jul 10 21:58:26 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","beverage.jpg","vegemite.jpg","onions.jpg","Bottom"
"3R0WOCG21OP5CL53XQHTSHN6C3CUDB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","30LB5CDZNFQULKWCH4X7JMER8D6Z04","A1T4F8H7BISCSJ","Submitted","Tue Jul 02 21:58:08 PDT 2019","Tue Jul 02 21:58:31 PDT 2019","Wed Jul 10 21:58:31 PDT 2019","","","","23","100% (19/19)","0% (0/0)","0% (0/0)","noodles.jpg","onions.jpg","carrot.jpeg","dessert.jpg","Bottom"
"3RWO3EJELJPYSLHV0BY4H9ZYFPHP1K","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3PH3VY7DJODNTAXXABQSQHNV9ILWZ3","A34DIKYKLRRSIT","Submitted","Tue Jul 02 21:58:13 PDT 2019","Tue Jul 02 21:58:26 PDT 2019","Wed Jul 10 21:58:26 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","frozen_snack.png","carrot.jpeg","beverage.jpg","Top"
"3EHIMLB7F9FOQ43SGJZENAKF74D8HI","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3MRNMEIQW8M4FFG2EFUTQENCNT7LD0","A1AYVATMT88U1W","Submitted","Tue Jul 02 21:57:44 PDT 2019","Tue Jul 02 21:58:03 PDT 2019","Wed Jul 10 21:58:03 PDT 2019","","","","19","100% (88/88)","0% (0/0)","0% (0/0)","dessert.jpg","cereal.jpg","vegemite.jpg","frozen_snack.png","Middle"
"3EAWOID6MVDBQGT9Q4339W56WLC0VD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:53 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:53 PDT 2019","","","3X73LLYYQ4UBFVOPCOTYUR6ZKG2NHF","APCG2B9LG0MZ7","Submitted","Tue Jul 02 22:00:33 PDT 2019","Tue Jul 02 22:00:38 PDT 2019","Wed Jul 10 22:00:38 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","beverage.jpg","carrot.jpeg","onions.jpg","Bottom"
"37SQU136V94VBTYTF9NEGDH0C9B11S","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3OCHAWUVGR07TF31KFJ45LDPEBEXKB","AQ4QO35UZSXIC","Submitted","Tue Jul 02 21:57:31 PDT 2019","Tue Jul 02 21:57:38 PDT 2019","Wed Jul 10 21:57:38 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","cereal.jpg","fruit.jpg","onions.jpg","Middle"
"34D9ZRXCYTARZ1ANOBVRNFXC63UAS9","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:20 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:20 PDT 2019","","","3C8HJ7UOPAAROY3J69K5HJL4BG9MZ4","A2ZFTBJPSQX1GB","Submitted","Tue Jul 02 22:00:25 PDT 2019","Tue Jul 02 22:00:30 PDT 2019","Wed Jul 10 22:00:30 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","chips.jpg","noodles.jpg","frozen_snack.png","Bottom"
"3WRBLBQ2GTOS8J3E194H9V2W96OG04","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","3TE3O85733OSF3DZMA78G757WU7R2N","A2WSCOFC152V1Q","Submitted","Tue Jul 02 21:58:05 PDT 2019","Tue Jul 02 21:58:14 PDT 2019","Wed Jul 10 21:58:14 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","chips.jpg","beverage.jpg","dessert.jpg","Top"
"38RHULDV90VZC0AUK4X512OGPOUWID","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:54 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:54 PDT 2019","","","3B3WTRP3DEIMB3HDST7MPM5DQ8129B","A37O30WLLHE8QT","Submitted","Tue Jul 02 21:56:48 PDT 2019","Tue Jul 02 21:57:00 PDT 2019","Wed Jul 10 21:57:00 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","chips.jpg","onions.jpg","beverage.jpg","Top"
"35F6NGNVMAZAVZP468OXNTR87E27T4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:23 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:23 PDT 2019","","","30MVJZJNHPTMHZFLZEDEO3RUSJP9J7","A24A69YAB0UI36","Submitted","Tue Jul 02 22:00:10 PDT 2019","Tue Jul 02 22:00:18 PDT 2019","Wed Jul 10 22:00:18 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","frozen_snack.png","carrot.jpeg","onions.jpg","Top"
